group_id,label,orbital_period_days,eccentricity,impact_parameter,transit_duration_hours,transit_depth,radius_ratio_rp_rs,inclination_deg,a_over_rs,planet_radius_rearth,semi_major_axis_au,equilibrium_temp_k,insolation_earth,stellar_teff_k,stellar_logg_cgs,stellar_metallicity_dex,stellar_radius_rsun,stellar_mass_msun
7678434,1,10.37168928,0.0,0.537,3.035,1254.9,0.033023,88.66,23.0,3.2,0.0873,720.0,63.68,5121.0,4.457,0.18,0.888,0.822
7678434,1,3.96996298,0.0,0.836,1.1757,299.2,0.018305,86.81,15.04,1.78,0.046,992.0,229.37,5121.0,4.457,0.18,0.888,0.822
7685981,1,4.40841331,0.0,0.899,5.012,549.4,0.025379,74.9,3.45,2.66,0.052,1139.0,398.0,6007.0,4.457,-0.24,0.961,0.968
7708215,0,7.9426176,0.0,0.942,6.703,1590.7,0.046289,77.16,4.238,4.68,0.0789,878.0,140.57,5811.0,4.521,0.07,0.926,1.036
7373451,1,226.8904775,0.0,0.731,7.558,3136.4,0.055361,89.76,174.7,4.53,0.6732,236.0,0.73,5067.0,4.585,-0.08,0.75,0.789
7377033,0,1.956811408,0.0,1.091,2.1958,24905.0,0.327759,78.08,5.28,21.58,0.0259,1109.0,357.16,5209.0,4.657,-1.24,0.603,0.602
7434875,1,9.439459486,0.0,0.049,2.8979,3036.1,0.048953,89.89,26.081,4.16,0.0837,686.0,52.32,5097.0,4.597,0.21,0.779,0.891
8349582,1,11.523067458,0.0,0.0,3.8757,507.3,0.020288,90.0,23.181,3.13,0.1017,927.0,174.81,5644.0,4.162,0.3,1.411,1.053
7434875,1,20.47748843,0.0,0.497,2.8364,1382.4,0.034376,89.43,50.0,2.92,0.1402,530.0,18.65,5097.0,4.597,0.21,0.779,0.891
7434875,1,3.336123113,0.0,0.252,1.9616,516.3,0.020396,88.88,12.86,1.74,0.0418,970.0,209.79,5097.0,4.597,0.21,0.779,0.891
7458762,1,7.41113177,0.0,0.712,2.5242,620.5,0.024438,87.54,16.55,2.45,0.0748,905.0,158.11,5849.0,4.517,-0.02,0.919,1.014
7552344,0,1.000747038,0.0,0.908,0.9967,1823.5,0.047993,77.28,4.12,4.14,0.0175,1620.0,1635.2,5472.0,4.499,-0.54,0.79,0.718
7585481,1,8.09888906,0.0,0.018,4.20241,6911.1,0.076211,89.93,15.8546,8.95,0.0832,986.0,223.19,6214.0,4.442,0.07,1.076,1.169
5812701,1,17.855221681,0.0,0.075,7.41287,9065.2,0.08815,89.79,19.986,13.16,0.1491,911.0,163.04,6823.0,4.308,0.07,1.367,1.386
8039892,1,5.007316661,0.0,0.344,4.2362,6932.3,0.077106,87.87,9.24,6.96,0.0556,998.0,234.28,5865.0,4.563,-0.34,0.827,0.914
11086270,1,12.69104387,0.0,0.008,3.7727,252.1,0.014487,89.98,26.076,2.57,0.1072,1008.0,244.3,5869.0,4.024,-0.16,1.626,1.019
7767559,0,4.409409243,0.0,0.028,3.8636,12861.0,0.10287,89.83,9.6337,10.95,0.0491,1101.0,347.06,5600.0,4.368,-0.26,0.975,0.811
7825899,1,16.23947096,0.0,0.043,4.0374,2590.7,0.045252,89.92,32.1,4.14,0.1229,598.0,30.14,5191.0,4.564,0.34,0.837,0.937
7825899,1,6.308201629,0.0,0.03,2.9785,1328.5,0.032418,89.9,16.707,2.96,0.0654,819.0,106.44,5191.0,4.564,0.34,0.837,0.937
7849854,1,2.052349884,0.0,0.437,2.0778,14281.0,0.11123,86.76,7.743,13.12,0.0322,1497.0,1183.18,5855.0,4.393,0.14,1.08,1.049
5094751,1,21.22261195,0.0,0.02,6.5093,366.0,0.01746,89.96,25.344,2.48,0.1506,771.0,83.56,5945.0,4.213,-0.08,1.302,1.009
7907423,1,7.11373257,0.0,0.334,2.1764,807.6,0.025862,89.21,24.23,1.16,0.0551,429.0,8.01,3561.0,4.855,0.0,0.411,0.44
7907423,1,3.306551643,0.0,0.001,1.8177,509.2,0.020275,90.0,14.19,0.91,0.0331,554.0,22.19,3561.0,4.855,0.0,0.411,0.44
7907423,1,15.36845737,0.0,0.115,2.4714,756.1,0.02471,89.86,48.38,1.11,0.0922,332.0,2.86,3561.0,4.855,0.0,0.411,0.44
7938496,1,13.81020318,0.0,0.791,3.048,1309.7,0.036595,88.04,23.2,4.56,0.1131,833.0,113.75,5942.0,4.327,-0.04,1.142,1.009
8490993,1,4.093578461,0.0,0.93,2.5833,538.6,0.026123,79.95,5.33,2.85,0.0514,1182.0,461.07,6077.0,4.471,-0.04,0.999,1.077
8490993,1,105.145959,0.0,0.964,8.593,685.4,0.031397,88.39,34.3,3.43,0.4471,401.0,6.09,6077.0,4.471,-0.04,0.999,1.077
8505670,1,10.8484518,0.0,0.21,2.9993,1675.6,0.036303,89.57,28.05,2.34,0.0815,499.0,14.66,4201.0,4.682,-0.2,0.591,0.609
8505670,1,6.66833241,0.0,0.644,1.915,362.3,0.018246,88.24,21.0,1.18,0.0589,587.0,28.06,4201.0,4.682,-0.2,0.591,0.609
8544996,1,4.082274889,0.0,0.093,3.23015,17859.0,0.121652,89.51,10.812,10.55,0.0479,1016.0,251.48,5655.0,4.581,-0.3,0.794,0.886
8180063,0,5.795063956,0.0,0.949,3.2496,1692.9,0.047975,81.1,6.137,4.33,0.0613,950.0,192.74,5865.0,4.563,-0.34,0.827,0.914
8226994,1,7.15681552,0.0,0.45,2.5882,867.0,0.026979,88.68,19.51,2.47,0.0675,782.0,88.23,5029.0,4.494,0.14,0.838,0.798
8226994,1,17.64830851,0.0,0.653,2.0873,763.3,0.026581,89.27,51.1,2.43,0.1232,579.0,26.49,5029.0,4.494,0.14,0.838,0.798
8226994,1,4.14810719,0.0,0.093,2.535,175.2,0.011755,89.58,12.61,1.08,0.0469,938.0,182.76,5029.0,4.494,0.14,0.838,0.798
8247638,1,16.51410989,0.0,0.395,4.1575,973.5,0.028718,89.22,28.84,2.72,0.1199,655.0,43.57,5527.0,4.488,-0.18,0.866,0.841
8247638,1,30.1329298,0.0,0.839,5.172,1015.8,0.03322,88.21,26.8,3.14,0.179,536.0,19.55,5527.0,4.488,-0.18,0.866,0.841
8247638,1,4.79090809,0.0,0.11,2.603,251.3,0.014349,89.55,14.19,1.36,0.0525,990.0,227.24,5527.0,4.488,-0.18,0.866,0.841
11086270,1,31.71981013,0.0,0.125,4.819,363.4,0.017414,89.86,50.78,3.09,0.1975,743.0,71.97,5869.0,4.024,-0.16,1.626,1.019
8247638,1,99.6415962,0.0,0.028,4.448,952.5,0.027879,89.99,175.84,2.64,0.3973,360.0,3.97,5527.0,4.488,-0.18,0.866,0.841
8255887,1,4.708326451,0.0,0.061,3.16114,7912.7,0.080242,89.71,12.288,10.6,0.0539,1162.0,431.02,5560.0,4.246,0.14,1.21,0.94
8256049,0,16.37198661,0.0,9.303,3.8449,4147.6,8.358793,74.37,34.5,540.37,0.1052,438.0,8.71,4187.0,4.656,-0.28,0.592,0.58
8414716,1,5.392026903,0.0,0.314,2.9804,1151.4,0.030649,88.67,13.58,2.68,0.0583,850.0,123.33,5198.0,4.589,0.21,0.801,0.915
9159275,0,3.044770796,0.0,1.252,10.0134,1695.0,0.298444,33.39,1.5,24.54,0.0386,1076.0,317.36,5525.0,4.603,-0.36,0.753,0.843
9166862,1,3.855603916,0.0,0.348,3.2179,16653.0,0.119176,87.96,9.763,13.61,0.0505,1212.0,508.65,6033.0,4.46,0.21,1.046,1.153
9166870,0,3.855599139,0.0,0.864,3.183,1030.9,0.033907,80.68,5.34,3.57,0.0493,1158.0,425.74,5936.0,4.501,0.07,0.965,1.075
8628973,1,3.314947362,0.0,0.799,1.8007,1398.2,0.038195,85.11,9.37,3.94,0.0433,1155.0,421.03,5609.0,4.481,0.16,0.944,0.983
8672910,1,39.6431552,0.0,0.062,6.5292,15664.0,0.111685,89.93,51.489,10.98,0.215,472.0,11.74,5231.0,4.455,0.14,0.9,0.844
8686150,0,51.42598578,0.0,0.203,16.9422,66068.0,0.236829,89.59,28.303,29.66,0.2904,549.0,21.4,6257.0,4.41,0.21,1.147,1.233
8689373,1,10.28194593,0.0,0.168,3.4366,1110.7,0.029849,89.59,23.23,2.53,0.088,680.0,50.6,5196.0,4.593,0.04,0.775,0.869
8689373,1,18.11993039,0.0,0.206,4.2309,1506.9,0.034825,89.64,33.19,2.95,0.1284,563.0,23.77,5196.0,4.593,0.04,0.775,0.869
8689373,1,3.78402867,0.0,0.691,1.9012,426.1,0.020134,86.54,11.45,1.7,0.0452,949.0,191.78,5196.0,4.593,0.04,0.775,0.869
5897826,0,33.80364366,0.0,0.023,11.4813,13494.0,0.105539,89.95,24.869,20.7,0.216,745.0,72.71,5855.0,3.999,0.16,1.796,1.174
9016295,0,19.974485239,0.0,0.886,4.23479,40293.0,0.243941,88.39,31.477,26.56,0.1476,700.0,56.84,6108.0,4.471,-0.08,0.997,1.072
9097120,0,23.899634407,0.0,1.245,3.81881,20953.0,0.436512,87.92,34.28,44.04,0.162,652.0,42.8,6192.0,4.503,-0.38,0.924,0.991
9466668,1,3.388012244,0.0,0.433,2.6849,280.1,0.015454,87.2,8.88,2.11,0.0434,1315.0,705.93,5553.0,4.221,0.16,1.25,0.949
9466668,1,5.83909761,0.0,0.341,3.1915,273.6,0.015116,88.54,13.38,2.06,0.0624,1097.0,341.48,5553.0,4.221,0.16,1.25,0.949
9466668,1,1.620467654,0.0,0.271,2.1888,159.6,0.011493,87.2,5.55,1.57,0.0265,1681.0,1893.42,5553.0,4.221,0.16,1.25,0.949
9466668,1,10.6816951,0.0,0.646,3.605,307.8,0.016847,87.92,17.8,2.3,0.0933,897.0,152.75,5553.0,4.221,0.16,1.25,0.949
9479273,1,6.104849417,0.0,0.041,4.6912,2090.3,0.04092,89.78,10.3581,3.18,0.0583,784.0,89.25,5085.0,4.584,-0.36,0.712,0.71
8359498,1,3.578780566,0.0,0.079,2.91089,11382.0,0.096067,89.56,10.2873,10.43,0.045,1145.0,406.6,5524.0,4.421,0.2,0.994,0.95
9171801,0,3.187067566,0.0,1.234,3.119,1037.4,0.269659,62.34,2.66,23.88,0.0403,1079.0,319.76,5450.0,4.552,-0.14,0.811,0.857
9334289,1,5.826657508,0.0,0.033,2.9183,1539.1,0.035356,89.88,15.796,4.09,0.0622,1013.0,248.57,5561.0,4.362,0.16,1.06,0.943
9334289,1,12.41216347,0.0,0.021,3.739,611.3,0.02227,89.95,25.93,2.58,0.103,787.0,90.65,5561.0,4.362,0.16,1.06,0.943
9334289,1,18.74649011,0.0,0.508,3.895,796.8,0.026327,89.11,32.8,3.05,0.1355,686.0,52.38,5561.0,4.362,0.16,1.06,0.943
9347899,1,20.86021229,0.0,0.066,5.1937,1910.5,0.040067,89.88,31.855,5.5,0.1462,781.0,87.76,6035.0,4.22,-0.28,1.257,0.958
9347899,1,42.63427848,0.0,0.142,6.1998,1719.3,0.038058,89.85,54.02,5.22,0.2355,615.0,33.82,6035.0,4.22,-0.28,1.257,0.958
9347899,1,87.6476068,0.0,0.147,8.871,1009.6,0.029163,89.89,76.88,4.0,0.3807,484.0,12.94,6035.0,4.22,-0.28,1.257,0.958
9388479,1,9.467821474,0.0,0.081,2.4327,2237.0,0.042684,89.85,30.913,2.13,0.0691,407.0,6.47,3582.0,4.807,0.18,0.458,0.491
9388479,1,0.893040969,0.0,0.009,1.0981,741.7,0.024717,89.92,6.394,1.24,0.0143,893.0,151.14,3582.0,4.807,0.18,0.458,0.491
9406990,1,20.83426731,0.0,0.256,4.0454,988.4,0.028495,89.63,39.2,2.74,0.1483,595.0,29.62,5537.0,4.549,0.21,0.88,0.999
9415172,1,9.94602357,0.0,0.035,3.3862,994.5,0.028229,89.91,23.07,3.12,0.0864,807.0,100.34,5344.0,4.365,0.16,1.013,0.867
9415172,1,1.04562195,0.0,0.037,1.8955,213.0,0.013092,89.51,4.307,1.45,0.0192,1710.0,2031.84,5344.0,4.365,0.16,1.013,0.867
9415172,1,5.71462396,0.0,0.503,2.336,297.8,0.016046,88.25,16.51,1.78,0.0597,971.0,210.16,5344.0,4.365,0.16,1.013,0.867
9904059,0,102.9641952,0.0,0.922,15.735,1896.7,0.050162,87.9,25.15,39.0,0.5554,797.0,95.4,5047.0,3.066,0.07,7.119,2.15
3231341,1,8.14515981,0.0,0.965,5.073,446.8,0.025296,77.26,4.37,3.43,0.076,1050.0,287.91,5896.0,4.197,-0.36,1.24,0.884
3231341,1,18.9985279,0.0,1.3,4.529,430.7,0.318792,79.72,7.28,43.17,0.1337,792.0,93.03,5896.0,4.197,-0.36,1.24,0.884
3231341,1,4.24439049,0.0,0.949,3.282,174.0,0.015253,75.07,3.69,2.07,0.0492,1305.0,686.99,5896.0,4.197,-0.36,1.24,0.884
7626506,1,28.5742692,0.0,0.068,4.9427,824.9,0.026109,89.91,45.22,2.32,0.1681,538.0,19.83,5551.0,4.508,-0.42,0.812,0.776
10482160,1,7.34373964,0.0,0.185,1.1784,574.4,0.022075,89.78,47.85,1.84,0.0697,839.0,117.5,5757.0,4.597,-0.5,0.762,0.865
10485069,0,0.445277068,0.0,1.2962,3.539,186.7,0.307625,8.59,1.312,35.74,0.012,2562.0,10177.11,6167.0,4.444,0.07,1.064,1.149
3233043,0,0.379463865,0.0,1.246,0.86896,1973.3,0.305894,46.6,1.814,59.56,0.0099,3000.0,19256.81,5075.0,3.892,-0.06,1.783,0.905
6579806,0,9.88047978,0.0,1.02,2.78458,18541.0,0.235723,86.91,18.92,23.6,0.0901,860.0,129.45,6113.0,4.512,-0.3,0.917,0.997
3560301,0,4.6484156,0.0,0.968,38.1939,128.4,0.013299,19.59,1.0276,5.06,0.0647,2259.0,6152.88,6980.0,3.577,-0.42,3.482,1.671
4044005,0,17.512014768,0.0,0.994,1.8248,4511.7,0.110483,88.43,36.322,13.66,0.132,804.0,98.77,6224.0,4.33,-0.26,1.132,0.998
5802246,0,0.525154153,0.0,1.226,2.1441,747.5,0.255581,23.56,1.337,23.61,0.0119,2073.0,4391.51,5582.0,4.497,-0.3,0.846,0.819
6066403,0,1.303861044,0.0,1.258,4.0541,598.2,0.282709,26.7,1.408,27.85,0.0224,1610.0,1595.19,5758.0,4.475,-0.24,0.902,0.887
6209637,0,0.73452496,,,6.7,,,,,,,,,,,,,
5988031,0,2.55549176,0.0,1.228,9.083,113.8,0.237273,15.02,1.272,23.35,0.036,1312.0,701.68,5948.0,4.508,-0.26,0.901,0.954
8559644,1,224.7789355,0.0,0.652,11.1899,3487.5,0.056891,89.71,127.6,7.67,0.7456,333.0,2.92,5873.0,4.293,0.18,1.235,1.092
2851100,0,0.890110752,0.0,0.216,0.8774,321.5,0.016162,88.4,7.72,1.25,0.0167,1372.0,838.42,4768.0,4.628,0.21,0.711,0.815
3130300,0,5.76573396,0.0,0.708,2.924,248.0,0.015428,86.31,10.99,7.47,0.0745,1964.0,3518.78,5772.0,3.364,-0.48,4.434,1.657
3240158,1,7.42608123,0.0,0.097,3.6379,443.3,0.019228,89.65,15.83,2.47,0.0778,1037.0,273.78,6049.0,4.353,0.16,1.176,1.14
3240158,1,15.9868932,0.0,0.533,4.158,178.5,0.012587,88.79,25.3,1.62,0.1297,803.0,98.51,6049.0,4.353,0.16,1.176,1.14
3218908,1,18.92537246,0.0,0.806,3.9835,640.9,0.026104,88.0,23.1,13.92,0.1694,1171.0,443.58,4941.0,3.317,0.4,4.885,1.808
10350571,1,31.5925809,0.0,0.283,13.566,145.1,0.010989,89.06,17.28,1.78,0.1967,688.0,53.09,5676.0,4.1,0.1,1.487,1.016
10350571,1,17.157236,0.0,0.238,11.284,110.4,0.009558,88.81,11.41,1.55,0.1309,844.0,119.87,5676.0,4.1,0.1,1.487,1.016
3749365,1,1.97376085,0.0,0.337,1.82542,30222.0,0.159864,87.9,9.2,8.78,0.025,753.0,76.1,3807.0,4.762,-0.06,0.503,0.534
3441784,0,52.56901867,0.0,1.197,6.7507,26900.0,0.418905,88.49,45.4,78.54,0.3227,737.0,69.62,7240.0,4.178,0.21,1.717,1.62
5820218,0,3.411758679,0.0,1.213,3.158,570.6,0.240197,60.41,2.46,14.71,0.0372,684.0,51.85,3995.0,4.71,-0.1,0.561,0.582
5876368,0,0.525426427,0.0,0.113,1.0801,324.6,0.016596,88.3,3.802,1.45,0.0122,2069.0,4349.62,5791.0,4.575,-0.38,0.802,0.889
5809890,1,1.269091415,0.0,0.412,1.4647,340.9,0.016909,86.18,6.19,1.41,0.0214,1331.0,740.47,5041.0,4.576,0.02,0.766,0.807
5809890,1,2.853133997,0.0,0.698,1.465,277.1,0.016317,86.37,11.02,1.36,0.0367,1016.0,251.77,5041.0,4.576,0.02,0.766,0.807
6131236,1,6.79685353,0.0,0.62,3.1702,393.1,0.019,87.32,13.26,2.01,0.0714,985.0,222.91,6061.0,4.486,-0.1,0.97,1.05
9048161,0,8.667822346,0.0,1.276,4.9658,2121.9,0.326603,75.19,4.99,67.37,0.085,1303.0,681.39,6266.0,3.923,-0.44,1.889,1.089
3218908,1,1.475323222,0.0,0.136,2.3155,154.9,0.011027,88.41,4.913,5.88,0.0309,2740.0,13331.51,4941.0,3.317,0.4,4.885,1.808
3218908,1,4.15246118,0.0,0.639,2.5755,223.4,0.01428,86.24,9.74,7.62,0.0616,1941.0,3354.56,4941.0,3.317,0.4,4.885,1.808
2837111,1,8.7348852,0.0,0.314,4.49,270.7,0.015161,88.75,14.36,1.59,0.0843,890.0,148.62,5982.0,4.493,-0.04,0.96,1.047
3547091,0,3.305577989,0.0,1.145,2.5903,17971.0,0.335281,80.32,6.81,25.89,0.0399,1027.0,263.55,5534.0,4.629,-0.58,0.707,0.786
3655332,0,15.06649901,0.0,1.018,5.9885,36348.0,0.317877,86.38,16.12,56.44,0.1206,932.0,177.96,5751.0,4.028,-0.04,1.626,1.028
4042026,0,34.82008158,0.0,0.663,11.1711,18848.0,0.132704,88.26,21.884,11.36,0.1894,459.0,10.49,5114.0,4.522,-0.16,0.784,0.746
3344419,0,0.651784374,0.0,1.224,2.0141,2779.3,0.290399,40.22,1.603,33.65,0.0146,2090.0,4500.59,5555.0,4.375,0.26,1.061,0.975
11494130,0,18.95491633,0.0,1.228,24.249,867.5,0.258011,53.41,2.06,71.39,0.1539,1139.0,397.48,6362.0,3.761,-0.28,2.534,1.352
5648449,0,4.348866254,0.0,1.187,3.2797,625.6,0.219949,67.59,3.11,2436.69,0.062,6421.0,401588.95,3598.0,0.65,0.0,101.451,1.679
12167361,0,47.93094546,0.0,1.272,2.6897,2144.4,0.321419,88.51,48.9,68.02,0.3108,905.0,158.41,8214.0,4.104,-0.18,1.938,1.737
8607720,0,3.99751422,0.0,0.0303,3.686,32.8,0.005126,89.95,8.34,2.98,0.0548,2203.0,5563.95,5066.0,3.122,-0.33,5.324,1.372
1433962,0,1.592633181,0.0,0.003,5.5605,633.1,0.022007,89.93,2.316007,1.56,0.0232,1053.0,290.51,4506.0,4.626,-0.2,0.651,0.654
9032900,1,67.5923754,0.0,0.728,12.249,4158.1,0.063536,88.73,32.7,12.1,0.3582,588.0,28.2,6038.0,4.082,0.34,1.744,1.341
5956342,1,17.02902786,0.0,0.202,4.645,568.9,0.021839,89.59,28.06,2.54,0.1243,755.0,76.66,5839.0,4.327,-0.28,1.067,0.881
5956342,1,6.84619236,0.0,0.077,3.529,246.8,0.014341,89.71,15.0,1.67,0.0677,1022.0,258.41,5839.0,4.327,-0.28,1.067,0.881
5956342,1,67.8321638,0.0,0.027,7.358,507.8,0.02055,89.98,71.85,2.39,0.3123,476.0,12.14,5839.0,4.327,-0.28,1.067,0.881
5956342,1,43.1312147,0.0,0.67,3.198,447.8,0.020505,89.52,79.3,2.39,0.2309,554.0,22.21,5839.0,4.327,-0.28,1.067,0.881
5956656,1,1.224866441,0.0,0.286,1.7086,196.0,0.012766,86.94,5.358,1.54,0.0219,1741.0,2174.33,5553.0,4.32,0.14,1.107,0.933
2854914,1,25.93406406,0.0,0.014,4.6142,414.5,0.018556,89.98,43.73,2.48,0.1749,695.0,55.1,5952.0,4.287,0.06,1.225,1.059
2854914,1,83.4463485,0.0,0.058,6.536,503.0,0.020442,89.97,99.38,2.73,0.3813,471.0,11.59,5952.0,4.287,0.06,1.225,1.059
3337425,0,7.04710032,0.0,1.195,2.926,400.9,0.216054,73.88,4.3,25.2,0.071,986.0,223.84,5766.0,4.363,0.0,1.068,0.96
3116412,1,12.99204853,0.0,0.091,6.0175,270.6,0.014939,89.69,16.683,2.03,0.1071,866.0,132.94,5765.0,4.236,0.0,1.242,0.968
3865567,0,11.11620211,0.0,0.937,4.211,4843.9,0.082423,85.1,10.975,8.96,0.0998,853.0,125.21,6122.0,4.471,-0.1,0.996,1.07
4037164,0,0.635445336,0.0,1.253,1.8592,2547.4,0.316337,40.74,1.654,19.0,0.0119,1177.0,451.42,3920.0,4.7,-0.1,0.55,0.554
3443790,0,1.665784138,0.0,1.27,1.8946,2006.2,0.319369,62.29,2.73,97.27,0.0306,2636.0,11424.49,6261.0,3.686,-0.34,2.789,1.378
3966912,0,55.6639167,0.0,1.298,23.546,3414.4,0.366484,80.42,7.8,34.14,0.2751,434.0,8.38,5587.0,4.528,-0.12,0.853,0.894
1161345,1,4.28746668,0.0,0.374,1.5693,790.1,0.025717,88.93,19.94,2.29,0.0501,942.0,186.31,5296.0,4.576,0.12,0.815,0.911
10227501,0,2.002779769,0.0,0.242,2.231,260.5,0.014608,87.95,6.784,1.42,0.0289,1311.0,696.4,5346.0,4.44,-0.1,0.892,0.799
8559644,1,3.341799486,0.0,0.426,2.9254,178.2,0.01238,86.96,8.04,1.67,0.0451,1356.0,798.41,5873.0,4.293,0.18,1.235,1.092
6032981,0,3.3226948,0.0,0.4722,3.568,78.7,0.008278,85.94,6.38,15.33,0.0607,3859.0,52428.3,5234.0,2.41,-1.0,16.959,2.698
5866099,0,36.97708808,0.0,1.246,4.737,1269.9,0.285292,86.23,18.97,38.6,0.2077,602.0,31.08,5589.0,4.193,-0.1,1.239,0.873
1996679,0,145.5624926,0.0,1.274,5.4126,2931.6,0.335735,89.11,82.2,40.15,0.5364,387.0,5.33,6148.0,4.346,-0.3,1.095,0.969
2849805,1,3.749105745,0.0,0.942,1.9826,182.6,0.015686,80.24,5.56,1.68,0.047,1160.0,428.25,5751.0,4.447,0.06,0.983,0.987
3114811,1,11.08956602,0.0,0.02,6.2877,148.1,0.011202,89.92,13.634,3.51,0.1114,1422.0,965.62,6353.0,3.698,-0.1,2.867,1.497
3003992,0,7.24476126,0.0,0.04,2.3145,58.0,0.006839,89.9,24.06,0.65,0.07,837.0,116.02,5370.0,4.494,0.04,0.874,0.869
3554031,1,8.70798309,0.0,0.063,2.4904,1419.6,0.033251,89.87,27.56,2.01,0.0695,543.0,20.59,4362.0,4.722,-0.5,0.554,0.59
3554031,1,4.17634276,0.0,0.142,2.335,531.5,0.020401,89.41,13.82,1.23,0.0426,694.0,54.8,4362.0,4.722,-0.5,0.554,0.59
7295235,1,3.179267286,0.0,0.171,1.0246,200.9,0.012917,89.59,23.67,1.21,0.0418,1101.0,347.01,5511.0,4.554,0.1,0.857,0.96
2302548,1,10.38122447,0.0,0.319,2.715,801.5,0.025572,89.36,28.48,2.18,0.0871,672.0,48.37,5095.0,4.566,0.02,0.78,0.816
2302548,1,24.5709023,0.0,0.945,3.587,764.2,0.033128,87.52,21.8,2.82,0.1547,505.0,15.33,5095.0,4.566,0.02,0.78,0.816
10743597,0,81.221876,0.0,1.01,4.1135,9883.0,0.173832,89.38,90.2,16.59,0.362,385.0,5.2,5619.0,4.536,0.02,0.874,0.956
10743597,0,0.817026268,0.0,0.01,2.0799,1145.5,0.030636,89.82,3.1507,2.92,0.0169,1784.0,2386.13,5619.0,4.536,0.02,0.874,0.956
6124941,0,5.670155713,0.0,1.267,0.9361,536.7,0.292493,83.91,11.94,5.85,0.034,341.0,3.21,3337.0,5.126,-0.46,0.183,0.164
6060203,1,1.022678654,0.0,0.019,1.3712,129.2,0.010229,89.81,5.785,1.14,0.019,1734.0,2138.47,5366.0,4.363,0.16,1.02,0.875
3003992,0,13.55480534,0.0,0.497,2.288,48.3,0.006462,89.28,39.6,0.62,0.1062,679.0,50.41,5370.0,4.494,0.04,0.874,0.869
6307537,0,29.74454668,0.0,0.337,23.2842,66894.0,0.233128,88.34,11.602,20.06,0.1773,455.0,10.1,4889.0,4.569,0.3,0.788,0.839
6359798,0,14.15402428,0.0,1.1,4.47001,61625.0,0.470267,87.33,23.632,53.25,0.1144,777.0,86.13,5850.0,4.404,0.0,1.037,0.994
6311681,0,0.844786082,0.0,1.297,3.5289,2468.5,0.353039,29.79,1.494,35.27,0.0167,1864.0,2846.03,5705.0,4.452,-0.24,0.915,0.865
6365321,0,0.848483947,0.0,1.264,1.4451,1907.4,0.314173,52.24,2.064,32.11,0.0177,1908.0,3117.82,5941.0,4.504,-0.08,0.936,1.019
6301035,0,11.99097576,0.0,1.269,5.7401,2124.3,0.320114,77.64,5.93,37.47,0.1006,880.0,141.63,6110.0,4.352,-0.36,1.072,0.944
3859079,1,53.5292702,0.0,0.346,5.668,1086.1,0.029542,89.72,70.0,2.28,0.2548,348.0,3.48,4736.0,4.624,0.12,0.708,0.791
3557493,0,0.393726813,0.0,1.1898,2.95,564.6,0.214695,13.75,1.226,24.17,0.0108,2705.0,12661.53,6277.0,4.449,-0.18,1.031,1.085
4061149,1,2.757584622,0.0,0.093,0.9267,563.1,0.021901,89.77,23.14,1.01,0.0296,615.0,33.79,3683.0,4.84,-0.22,0.424,0.454
3444588,1,0.928310036,0.0,0.181,1.1899,376.2,0.017601,88.27,6.0,1.16,0.0159,1115.0,365.72,4109.0,4.672,-0.02,0.602,0.621
3962243,1,31.8841473,0.0,0.938,6.122,910.0,0.03477,86.92,17.44,3.7,0.1994,563.0,23.82,5779.0,4.477,0.14,0.974,1.037
10015516,0,67.69213907,0.0,0.5581,51.349,25457.0,0.150573,87.09,10.168,175.98,0.4337,1173.0,448.21,5355.0,2.754,-0.5,10.703,2.372
10154388,1,12.06222962,0.0,0.392,2.0584,300.2,0.015945,89.47,42.0,1.62,0.0993,750.0,74.8,5547.0,4.451,0.0,0.933,0.897
1432789,1,9.93146307,0.0,0.037,5.678,398.6,0.018094,89.84,13.607,2.41,0.0915,931.0,177.83,5782.0,4.28,0.16,1.22,1.035
5130369,0,19.97867,0.0,0.923,10.168,944.3,0.033104,82.44,7.02,6.85,0.1881,1351.0,788.02,9651.0,4.229,0.07,1.895,2.219
6037187,1,41.8059544,0.0,0.029,6.057,434.4,0.019015,89.97,53.71,2.02,0.2329,533.0,19.02,5907.0,4.445,-0.16,0.973,0.961
8257407,0,89.698168533,0.0,0.684,5.5418,273110.0,0.590496,89.78,177.54,102.08,0.387,554.0,22.33,6214.0,4.021,-0.58,1.583,0.959
3964562,0,3.012476582,0.0,1.261,3.1424,1138.5,0.294213,59.63,2.493,65.25,0.052,2371.0,7471.65,8601.0,4.137,0.21,2.031,2.063
5735762,1,4.77800306,0.0,0.02,2.7361,473.0,0.019376,89.91,13.6091,1.85,0.0528,932.0,177.79,5192.0,4.489,0.18,0.873,0.856
6292162,0,7.814839231,0.0,0.945,3.0122,2010.3,0.052382,84.12,9.227,5.33,0.0771,903.0,156.74,5887.0,4.499,-0.08,0.931,0.998
6307521,0,29.7452499,0.0,0.941,22.695,778.9,0.03286,77.61,4.383,3.6,0.1792,557.0,22.74,5334.0,4.372,0.16,1.004,0.865
3860441,0,2.988085455,0.0,1.216,3.68,802.8,0.246924,54.96,2.12,21.81,0.0392,1101.0,348.05,5497.0,4.577,-0.1,0.809,0.907
3765771,0,2.783883492,0.0,1.255,2.4546,903.9,0.286516,62.83,2.75,67.17,0.0406,1934.0,3304.55,6028.0,3.835,-0.32,2.147,1.148
