group_id,label,orbital_period_days,eccentricity,impact_parameter,transit_duration_hours,transit_depth_ppm,radius_ratio_rp_rs,inclination_deg,a_over_rs,planet_radius_rearth,semi_major_axis_au,equilibrium_temp_k,insolation_earth,stellar_teff_k,stellar_logg_cgs,stellar_metallicity_dex,stellar_radius_rsun,stellar_mass_msun
7903086,0,1.846861455,0.0,0.48,1.6605,648.6,0.023754,86.43,7.71,2.23,0.0293,1337.0,753.4,5591.0,4.559,0.07,0.86,0.977
12024120,1,3.568099612,0.0,0.531,3.2131,98.4,0.00935,85.83,7.32,1.36,0.0473,1407.0,926.89,6007.0,4.232,0.08,1.334,1.107
8210018,1,132.9955503,0.0,0.703,7.436,1275.4,0.034912,89.61,103.8,2.51,0.4498,241.0,0.8,4523.0,4.636,-0.1,0.659,0.687
3642289,1,6.002548291,0.0,0.914,4.1628,202.0,0.015656,79.39,4.96,2.33,0.0697,1209.0,504.79,6204.0,4.269,0.26,1.36,1.257
3642289,1,11.44865823,0.0,0.824,4.953,75.2,0.008892,85.42,10.31,1.32,0.1072,975.0,213.39,6204.0,4.269,0.26,1.36,1.257
3662838,1,24.85466504,0.0,0.746,9.182,776.2,0.027585,87.08,14.63,7.61,0.1992,1095.0,339.33,6967.0,3.864,-0.02,2.527,1.7
5966322,1,60.92818866,0.0,0.009,6.3336,755.6,0.024899,89.99,75.319,2.78,0.2897,467.0,11.28,5638.0,4.359,-0.12,1.023,0.871
6029239,1,8.512037736,0.0,0.005,2.1861,597.8,0.022246,89.99,30.4132,2.14,0.081,839.0,117.11,5767.0,4.538,-0.06,0.881,0.979
12404954,1,3.247548814,0.0,0.31,2.5146,209.7,0.013203,88.14,9.54,1.41,0.0442,1181.0,460.67,5703.0,4.498,0.36,0.975,1.091
1571511,0,14.022451457,0.0,0.189,8.08619,20083.0,0.130221,89.27,14.778,14.93,0.1143,810.0,101.92,6061.0,4.401,-0.14,1.05,1.012
2438070,0,2.442945167,0.0,1.217,4.0145,677.9,0.245548,45.36,1.733,38.29,0.0353,1587.0,1499.89,5657.0,4.121,0.06,1.428,0.983
3747262,0,1.312459403,0.0,0.732,1.459,36.9,0.006013,81.26,4.81,1.65,0.0262,2824.0,15018.33,6543.0,3.782,-0.28,2.507,1.388
9070666,1,2.99792926,0.0,0.403,4.398,45.4,0.006238,85.24,4.85,1.12,0.0425,1616.0,1611.51,5888.0,4.061,0.14,1.645,1.136
3642335,1,60.8660974,0.0,0.004,4.397,714.3,0.024307,90.0,108.315,1.39,0.2465,244.0,0.84,3808.0,4.734,-0.02,0.522,0.539
3328052,0,2.11547854,0.0,0.755,3.665,222.9,0.014846,75.93,3.11,1.66,0.0332,1521.0,1264.56,6208.0,4.454,-0.12,1.024,1.086
9119568,0,5.54867998,0.0,0.095,4.665,68.9,0.007428,89.4,9.13,0.68,0.0577,882.0,143.26,5258.0,4.514,0.0,0.835,0.831
9119568,0,1.22174063,0.0,0.004,7.443,32.2,0.005074,89.85,1.4046,0.46,0.021,1461.0,1081.5,5258.0,4.514,0.0,0.835,0.831
9020114,1,3.48412874,0.0,0.106,1.422,161.6,0.011556,89.68,18.84,1.16,0.0453,1132.0,389.41,5696.0,4.519,0.14,0.921,1.022
6196457,1,13.74883059,0.0,0.658,6.0968,425.9,0.019908,87.19,13.44,3.63,0.1174,975.0,213.84,5862.0,4.05,0.16,1.67,1.142
6071903,1,24.30784323,0.0,0.425,2.6054,677.1,0.023893,89.63,66.4,2.14,0.1594,532.0,18.87,5313.0,4.571,0.12,0.82,0.913
6289257,1,19.67409703,0.0,0.914,3.7535,204.9,0.01578,87.05,17.74,1.78,0.144,711.0,60.37,6023.0,4.423,-0.08,1.031,1.027
11623629,1,81.737872,0.0,0.02,6.6923,628.8,0.022652,89.99,95.4,2.16,0.3539,385.0,5.2,5559.0,4.502,-0.1,0.873,0.882
4815520,1,31.578651216,0.0,0.04,2.12791,2125.4,0.041835,89.98,118.027,4.52,0.1949,570.0,24.94,5733.0,4.442,0.08,0.99,0.987
6603043,0,110.32167272,0.0,0.715,13.3624,7296.6,0.084131,89.2,51.43,18.6,0.582,761.0,79.11,9244.0,4.159,0.07,2.025,2.158
7175184,1,5.88527364,0.0,0.622,1.9531,112.7,0.010194,88.06,18.35,1.59,0.0653,1253.0,583.47,6070.0,4.157,-0.08,1.431,1.072
7109851,0,1.086486129,0.0,0.524,0.8383,66.0,0.007758,86.48,8.55,1.69,0.0211,2539.0,9816.28,5911.0,3.861,-0.38,2.0,1.06
7347246,1,86.1160885,0.0,0.016,6.058,875.2,0.027076,89.99,111.52,3.11,0.4001,441.0,8.93,6161.0,4.454,0.07,1.053,1.15
11403530,1,3.61460332,0.0,0.026,3.227,43.9,0.006019,89.83,8.624,0.9,0.0461,1397.0,900.38,5799.0,4.161,0.0,1.375,0.999
5088536,1,8.45744892,0.0,0.494,3.2893,77.4,0.008247,88.36,17.27,1.02,0.0799,982.0,220.05,5903.0,4.304,-0.16,1.137,0.95
12406807,1,17.067644,0.0,0.106,6.026,262.4,0.01494,89.72,21.85,1.62,0.1321,769.0,82.56,6347.0,4.464,-0.34,0.996,1.053
8046689,0,5.78542702,0.0,0.163,2.271,256.2,0.014818,89.52,19.5,1.91,0.067,1212.0,510.79,6555.0,4.374,-0.12,1.178,1.2
5096590,1,29.6099055,0.0,0.984,7.433,120.1,0.014184,82.54,7.57,1.74,0.1861,629.0,37.12,5812.0,4.329,0.0,1.122,0.977
9650989,1,3.42390809,0.0,0.213,1.773,153.1,0.011291,89.16,14.59,1.25,0.0451,1212.0,508.75,5788.0,4.442,0.16,1.015,1.038
6289257,1,5.21104597,0.0,0.833,3.3447,102.7,0.010461,83.02,6.86,1.18,0.0594,1107.0,354.82,6023.0,4.423,-0.08,1.031,1.027
6291837,1,35.5969684,0.0,0.895,6.691,684.5,0.028165,87.51,20.6,3.72,0.2178,646.0,41.06,6212.0,4.309,-0.04,1.209,1.082
7024511,0,66.1544958,0.0,0.8526,6.945,1972.0,0.047429,88.81,44.3,3.33,0.2759,315.0,2.33,4679.0,4.627,-0.4,0.643,0.638
7050989,1,11.57890926,0.0,0.359,2.7207,243.4,0.014458,89.33,30.85,2.06,0.1062,951.0,193.48,6156.0,4.284,0.14,1.303,1.193
7175184,1,10.10463142,0.0,0.571,2.369,114.6,0.010177,88.79,27.16,1.59,0.0937,1046.0,283.38,6070.0,4.157,-0.08,1.431,1.072
8494142,1,42.88247951,0.0,0.391,9.7471,408.9,0.018777,89.29,31.62,3.61,0.2578,709.0,59.6,6143.0,4.039,0.12,1.763,1.24
8494142,1,22.95062278,0.0,0.748,4.4814,129.8,0.011297,88.39,26.6,2.17,0.1699,873.0,137.23,6143.0,4.039,0.12,1.763,1.24
6471021,1,125.6291479,0.0,0.471,9.108,7841.6,0.082594,89.74,102.7,10.02,0.4865,388.0,5.35,5819.0,4.334,-0.02,1.111,0.972
8709688,1,4.17939037,0.0,0.317,2.647,172.8,0.012013,88.44,11.61,1.52,0.0504,1194.0,478.98,5633.0,4.296,0.16,1.162,0.973
3348285,0,0.803835923,0.0,0.447,1.397,52.6,0.006814,83.62,4.02,0.78,0.0175,2129.0,4863.18,6242.0,4.442,-0.1,1.047,1.104
11618601,1,2.76263737,0.0,0.46,1.821,185.0,0.012679,87.48,10.48,1.25,0.0385,1231.0,544.05,5772.0,4.528,0.0,0.901,0.999
7582689,1,11.9216035,0.0,0.929,5.009,43.2,0.007395,82.51,7.13,0.87,0.1049,851.0,123.89,6006.0,4.403,0.07,1.082,1.081
7582689,1,6.80257947,0.0,0.889,4.608,32.7,0.006153,80.51,5.39,0.73,0.0721,1026.0,262.26,6006.0,4.403,0.07,1.082,1.081
7582689,1,8.70312154,0.0,0.886,4.807,32.0,0.006066,82.35,6.65,0.72,0.085,945.0,188.7,6006.0,4.403,0.07,1.082,1.081
9959589,0,1.332557603,0.0,1.174,6.043,225.3,0.188288,15.73,1.219,19.88,0.0241,1703.0,1983.27,6091.0,4.487,-0.14,0.967,1.045
6196457,1,26.723169,0.0,0.035,8.501,195.0,0.012689,89.92,24.3117,2.31,0.1829,781.0,88.1,5862.0,4.05,0.16,1.67,1.142
7050989,1,16.39926461,0.0,0.115,3.4108,220.8,0.013613,89.82,36.99,1.94,0.134,847.0,121.53,6156.0,4.284,0.14,1.303,1.193
7603200,1,13.78109471,0.0,0.545,2.3188,756.0,0.025926,89.21,39.5,1.42,0.0896,402.0,6.17,3846.0,4.738,-0.24,0.503,0.505
7603200,1,23.08902241,0.0,0.32,1.7012,598.3,0.022578,89.82,100.7,1.24,0.1264,338.0,3.1,3846.0,4.738,-0.24,0.503,0.505
7364176,1,135.1879934,0.0,0.023,8.8191,663.4,0.023453,89.99,119.823,2.32,0.4878,345.0,3.33,5731.0,4.451,-0.32,0.906,0.846
8686097,1,172.7046083,0.0,0.004,11.347,659.1,0.023415,90.0,119.0,2.85,0.5886,355.0,3.77,5851.0,4.302,-0.22,1.116,0.91
12356617,1,988.8811177,0.0,0.1667,5.9504,5060.0,0.063925,89.95,1334.0,10.81,2.0091,223.0,0.58,5755.0,4.101,0.24,1.549,1.105
12643589,0,44.14599042,0.0,1.902,3.4015,4467.8,0.965649,87.78,49.1,121.48,0.2577,624.0,35.87,6692.0,4.383,-0.28,1.152,1.176
12643589,0,1.411627439,0.0,0.853,1.0814,515.2,0.023742,81.41,5.71,2.99,0.026,1966.0,3523.63,6692.0,4.383,-0.28,1.152,1.176
3323887,1,19.270825843,0.0,0.169,4.1281,6660.5,0.074186,89.74,37.84,7.74,0.1423,661.0,45.05,5779.0,4.491,0.12,0.956,1.034
11618601,1,5.05368985,0.0,0.53,2.514,171.5,0.012312,87.71,13.27,1.21,0.0576,1007.0,243.06,5772.0,4.528,0.0,0.901,0.999
7732285,0,4.39049637,0.0,0.389,3.0112,113.5,0.009952,87.86,10.4,2.07,0.0572,1637.0,1701.16,6429.0,3.989,-0.14,1.908,1.298
9716391,1,13.1829329,0.0,0.016,3.594,518.0,0.020402,89.97,28.6,1.84,0.1066,661.0,45.19,5382.0,4.571,0.1,0.827,0.928
6929841,1,3.51575492,0.0,0.061,1.381,237.4,0.013745,89.82,19.69,1.35,0.0426,1033.0,269.57,5094.0,4.45,0.26,0.901,0.833
5088536,1,87.5177787,0.0,0.983,2.55,136.5,0.014911,89.16,66.7,1.85,0.3794,451.0,9.76,5903.0,4.304,-0.16,1.137,0.95
5124254,0,14.0498182,0.0,0.569,2.907,472.0,0.020326,88.96,31.3,1.45,0.0984,480.0,12.56,4228.0,4.618,0.04,0.652,0.642
11508644,1,14.2563272,0.0,0.894,4.796,206.1,0.015463,85.33,10.97,1.73,0.1187,797.0,95.22,6140.0,4.455,-0.04,1.027,1.094
8895758,1,0.968980781,0.0,0.065,1.517,118.5,0.009916,89.25,4.9539,1.08,0.0197,1844.0,2730.51,5866.0,4.473,0.18,1.0,1.083
10031500,0,8.589562,0.0,1.138,9.885,245.4,0.154567,48.64,1.722,15.95,0.0771,891.0,148.61,5766.0,4.404,-0.38,0.945,0.827
7603200,1,10.31282204,0.0,0.061,2.0138,137.6,0.010729,89.91,39.47,0.59,0.0739,443.0,9.07,3846.0,4.738,-0.24,0.503,0.505
7700622,1,35.58349688,0.0,0.001,3.9885,937.6,0.027158,90.0,70.008,2.03,0.1916,408.0,6.54,4894.0,4.637,-0.24,0.684,0.753
8008067,1,15.77111067,0.0,0.009,5.0574,547.1,0.021029,89.98,24.33,2.62,0.1242,752.0,75.61,5620.0,4.333,0.34,1.143,1.025
8008067,1,157.0659976,0.0,0.004,8.1289,551.4,0.021105,90.0,150.72,2.63,0.5749,350.0,3.53,5620.0,4.333,0.34,1.143,1.025
8008067,1,7.305706326,0.0,0.826,1.4228,264.9,0.016939,87.97,23.3,2.11,0.0744,972.0,210.72,5620.0,4.333,0.34,1.143,1.025
3323887,1,38.90787517,0.0,0.6883,4.5271,6159.1,0.076413,89.38,54.34,7.98,0.2273,523.0,17.66,5779.0,4.491,0.12,0.956,1.034
3323887,1,1.59295975,0.0,0.0779,1.9313,248.3,0.014209,89.38,6.399,1.48,0.027,1517.0,1251.43,5779.0,4.491,0.12,0.956,1.034
2449074,0,4.94402197,0.0,1.157,4.062,363.3,0.177335,60.24,2.33,32.92,0.0594,1419.0,958.29,6013.0,4.035,0.02,1.7,1.141
2446113,0,6.71725648,0.0,0.163,2.5207,272.7,0.015135,89.54,20.41,2.78,0.0757,1264.0,603.71,6078.0,4.094,0.14,1.683,1.285
11137180,1,6.07032548,0.0,0.454,1.341,311.6,0.016287,89.17,31.4,1.36,0.0615,789.0,91.45,5076.0,4.598,0.1,0.763,0.86
9838804,0,1.33256952,0.0,0.463,2.915,163.5,0.011871,81.73,3.219,1.06,0.023,1461.0,1076.99,5547.0,4.571,-0.1,0.82,0.918
5524881,0,7.19552624,0.0,0.593,4.095,214.6,0.013972,86.93,11.07,1.67,0.0771,1037.0,273.05,6242.0,4.432,0.07,1.093,1.178
3756264,1,7.36272124,0.0,0.253,1.3287,429.3,0.019093,89.65,41.8,1.86,0.0738,901.0,155.72,5868.0,4.53,-0.12,0.894,0.987
11572193,1,10.6761592,0.0,0.403,4.594,151.0,0.011449,88.6,16.49,1.79,0.1059,1049.0,285.79,6460.0,4.267,0.4,1.434,1.388
11285870,1,4.48494315,0.0,0.3,2.752,134.9,0.010746,88.57,12.03,1.23,0.055,1199.0,488.22,6217.0,4.437,-0.08,1.051,1.1
6196457,1,49.3567907,0.0,0.277,10.954,130.2,0.010449,89.53,33.45,1.91,0.2754,637.0,38.86,5862.0,4.05,0.16,1.67,1.142
8121310,1,22.20809549,0.0,0.017,7.3327,463.2,0.019714,89.96,23.5971,3.02,0.1699,803.0,98.36,6336.0,4.266,0.34,1.403,1.324
8156120,1,38.5833679,0.0,0.905,12.391,1388.2,0.040669,85.76,12.24,8.56,0.2551,761.0,79.08,6273.0,4.04,0.44,1.927,1.486
8700558,0,4.79179893,0.0,1.209,2.9283,123.9,0.218031,57.32,2.24,26.26,0.0581,1249.0,575.43,6499.0,4.408,-0.24,1.103,1.135
8753657,1,2.426304127,0.0,0.694,2.6624,185.4,0.013272,82.34,5.21,1.41,0.0359,1302.0,679.12,5678.0,4.484,0.26,0.97,1.043
3847708,0,3.741231778,0.0,0.25,2.469,419.0,0.018463,88.75,11.45,1.55,0.0447,951.0,193.55,5206.0,4.598,-0.04,0.767,0.861
3858804,0,25.9525478,0.0,1.228,21.328,478.4,0.251377,61.31,2.56,74.69,0.1921,865.0,132.4,5211.0,3.715,0.2,2.721,1.401
3942670,1,33.4160553,0.0,0.947,8.605,275.8,0.019214,85.15,11.21,2.98,0.2102,689.0,53.18,6007.0,4.178,0.07,1.42,1.108
3942670,1,12.6119685,0.0,0.709,6.372,76.5,0.008559,86.26,10.88,1.33,0.1098,953.0,194.9,6007.0,4.178,0.07,1.42,1.108
10585738,1,0.636424848,0.0,0.319,0.947,217.9,0.013529,86.33,4.981,1.31,0.0144,1846.0,2754.93,5343.0,4.538,0.44,0.885,0.988
7186665,0,8.55935323,0.0,0.744,4.303,148.8,0.01208,85.92,10.46,1.21,0.0789,921.0,169.77,6115.0,4.462,-0.56,0.919,0.892
6388770,0,21.3419702,,,10.73,,,,,,,,105.86,,,,,
7676423,1,2.46050095,0.0,0.052,1.861,276.8,0.014909,89.71,10.26,1.03,0.0304,969.0,208.54,4811.0,4.626,-0.58,0.634,0.62
11714231,1,5.8660127,0.0,0.539,3.985,183.0,0.012764,86.8,9.67,1.45,0.0648,1064.0,302.77,6020.0,4.427,0.02,1.04,1.051
11720424,1,23.9107056,0.0,0.398,4.996,294.0,0.015991,89.33,34.2,1.91,0.1696,709.0,59.76,6338.0,4.418,-0.1,1.091,1.137
8753657,1,4.62334491,0.0,0.388,3.0189,62.0,0.007238,87.96,10.89,0.77,0.0552,1050.0,287.25,5678.0,4.484,0.26,0.97,1.043
8948424,0,5.888835386,0.0,6.217,3.7988,19466.0,5.354151,68.22,16.76,584.67,0.064,1008.0,243.87,5780.0,4.438,0.0,1.0,1.0
9139084,1,5.83599485,0.0,0.129,2.062,553.3,0.021244,89.66,21.91,1.92,0.0606,884.0,144.5,5423.0,4.542,-0.06,0.828,0.872
9724984,0,7.86335883,0.0,0.995,3.4303,467.3,0.037513,79.02,5.227,7.84,0.0856,1195.0,482.18,5731.0,4.005,0.48,1.913,1.351
3230578,0,6.337614357,0.0,0.972,1.742,1807.4,0.057085,85.19,11.6,9.57,0.0709,1351.0,787.89,6581.0,4.138,-0.34,1.536,1.185
3353050,1,5.0800579,0.0,0.636,5.207,222.8,0.014349,83.85,5.94,3.95,0.0641,1673.0,1851.94,6049.0,3.769,-0.04,2.52,1.359
3446746,1,13.14496741,0.0,0.591,3.6399,300.8,0.016418,88.51,22.82,1.59,0.1038,698.0,56.15,5411.0,4.477,0.0,0.888,0.862
5695396,1,16.09196369,0.0,0.546,2.8943,415.8,0.019184,89.14,36.55,2.13,0.1238,718.0,62.74,5680.0,4.414,0.12,1.016,0.978
5217891,0,161.239891,0.0,0.946,24.472,1075.4,0.038628,87.49,21.6,3.48,0.5647,294.0,1.77,5514.0,4.569,-0.04,0.826,0.926
8051946,1,1.4951513,0.0,0.974,3.43,52.0,0.009063,42.38,1.319,1.44,0.0257,1870.0,2880.38,5635.0,4.117,0.14,1.452,1.008
5445681,1,20.3504704,0.0,0.192,7.225,101.8,0.009254,89.48,21.33,1.01,0.1431,695.0,55.07,5952.0,4.41,-0.24,1.002,0.942
11499192,1,4.13592927,0.0,0.168,2.377,156.2,0.011401,89.27,13.27,1.43,0.0516,1226.0,535.42,5886.0,4.345,0.16,1.152,1.072
12416661,1,8.05337912,0.0,0.035,5.382,38.3,0.005669,89.82,11.5,1.28,0.0894,1320.0,717.7,6231.0,3.976,0.24,2.062,1.466
8258171,0,23.6272223,0.0,0.711,7.9,154.6,0.012206,87.53,16.48,3.84,0.2096,1358.0,804.44,8308.0,3.861,0.07,2.879,2.197
9880467,0,8.97349999,0.0,0.56,3.1408,935.1,0.02858,88.3,18.85,36.0,0.0991,2262.0,6178.9,4751.0,2.52,-0.2,11.536,1.606
9880467,0,108.546946,0.0,0.055,7.567,711.3,0.023554,89.97,112.0,29.67,0.522,985.0,222.7,4751.0,2.52,-0.2,11.536,1.606
9881662,1,3.254277742,0.0,0.303,2.9903,159.9,0.011619,87.84,8.05,1.38,0.0443,1301.0,675.56,5945.0,4.402,0.16,1.089,1.092
9881662,1,91.3514816,0.0,0.008,8.707,210.0,0.013179,89.99,81.21,1.57,0.409,428.0,7.93,5945.0,4.402,0.16,1.089,1.092
9895004,0,2.250826647,0.0,1.221,1.536,534.4,0.24579,66.16,3.02,30.03,0.0328,1489.0,1161.8,5779.0,4.308,-0.1,1.119,0.928
3656121,1,31.1588249,0.0,0.029,5.1803,959.0,0.02825,89.97,47.234,3.56,0.1948,639.0,39.46,5951.0,4.319,-0.02,1.155,1.015
3656121,1,76.7324556,0.0,0.462,6.243,685.7,0.024437,89.69,85.9,3.08,0.3553,473.0,11.86,5951.0,4.319,-0.02,1.155,1.015
3733628,1,13.89963233,0.0,0.777,3.5791,1121.7,0.034031,87.8,20.27,2.46,0.098,521.0,17.37,4538.0,4.607,-0.2,0.663,0.65
3831053,1,6.14955931,0.0,0.368,5.5694,333.7,0.016797,87.37,8.02,3.26,0.0674,1287.0,649.26,5687.0,3.973,0.04,1.775,1.08
5092266,1,44.8702042,0.0,0.436,4.199,636.1,0.023536,89.67,75.6,2.56,0.2529,536.0,19.5,6122.0,4.471,-0.1,0.996,1.07
4076976,0,4.8807805,0.0,0.581,9.4,79.0,0.008437,80.02,3.35,0.48,0.0456,706.0,58.98,4763.0,4.738,-1.6,0.516,0.53
8751796,1,4.45342418,0.0,0.569,3.654,46.6,0.00649,85.8,7.77,0.9,0.0546,1331.0,740.51,6256.0,4.269,-0.08,1.269,1.087
7097534,0,2.21396685,0.0,0.017,4.374,81.6,0.008276,89.75,3.942,0.84,0.0323,1418.0,952.61,5986.0,4.461,-0.38,0.93,0.912
9907129,1,9.705693,0.0,0.941,7.702,140.8,0.013675,75.52,3.76,2.07,0.0907,1001.0,237.46,5808.0,4.178,0.14,1.385,1.056
9527334,1,8.31377304,0.0,0.002,2.964,837.4,0.026357,89.99,22.0,2.74,0.0821,886.0,145.51,5900.0,4.509,0.07,0.951,1.065
10031885,0,8.58969597,0.0,1.197,8.471,245.1,0.211637,50.79,1.893,20.8,0.0817,882.0,143.02,6024.0,4.523,-0.26,0.9,0.985
11361646,1,7.97420583,0.0,0.128,5.3503,293.1,0.015639,89.36,11.487,1.85,0.0791,974.0,212.75,5973.0,4.386,0.0,1.081,1.036
11361646,1,1.88899036,0.0,0.011,3.486,59.0,0.007007,89.84,4.209,0.83,0.0303,1574.0,1449.92,5973.0,4.386,0.0,1.081,1.036
10285631,1,18.68405716,0.0,0.858,6.9329,381.5,0.020651,85.7,11.43,3.64,0.1396,832.0,113.34,5548.0,4.038,0.18,1.614,1.038
3964109,1,21.41624083,0.0,0.081,7.081,314.5,0.01625,89.8,23.413,2.09,0.1553,748.0,74.2,6156.0,4.331,0.0,1.18,1.085
4159347,0,12.28351275,0.0,1.224,3.634,597.8,0.24815,79.08,6.46,74.76,0.1136,1342.0,765.56,6171.0,3.668,-0.52,2.759,1.291
3544595,1,4.72674037,0.0,0.657,2.9267,273.1,0.015943,86.08,9.6,1.56,0.0525,1028.0,264.08,5648.0,4.472,-0.2,0.894,0.866
4165960,0,6.77449545,0.0,1.178,2.5416,481.9,0.200695,76.03,4.88,29.41,0.0747,1219.0,521.03,6517.0,4.265,-0.1,1.342,1.212
9301506,0,0.605223042,0.0,0.109,0.8986,232.3,0.013804,88.8,5.22,1.14,0.0128,1728.0,2099.47,5089.0,4.559,-0.16,0.757,0.757
5695396,1,25.5172744,0.0,0.322,4.735,66.8,0.007472,89.53,39.3,0.83,0.1684,615.0,33.91,5680.0,4.414,0.12,1.016,0.978
6263593,1,22.4765952,0.0,0.176,3.437,481.4,0.019619,89.8,50.18,1.21,0.131,419.0,7.27,4563.0,4.704,-0.7,0.567,0.592
6964159,0,25.503628,0.0,0.953,3.913,204.4,0.016771,86.92,17.71,1.61,0.1681,586.0,27.85,5815.0,4.54,-0.12,0.877,0.973
11455181,1,10.9294815,0.0,0.197,5.893,196.9,0.012816,89.2,14.09,1.21,0.0951,770.0,83.14,5792.0,4.547,-0.14,0.864,0.959
10290666,1,5.45849914,0.0,0.65,4.0448,255.9,0.015387,85.39,8.08,1.91,0.064,1099.0,344.32,5914.0,4.396,0.46,1.135,1.172
10337258,1,13.28536452,0.0,0.774,6.283,377.6,0.019435,85.87,10.75,4.03,0.1179,1157.0,423.65,6534.0,3.973,-0.26,1.9,1.238
10383687,0,8.4879444,0.0,0.752,3.224,119.3,0.010853,86.83,13.61,1.23,0.0809,969.0,208.99,6134.0,4.396,-0.28,1.039,0.98
10470206,0,46.56675437,0.0,0.87,7.831,801.1,0.029707,88.01,25.0,5.25,0.2763,708.0,59.34,6629.0,4.132,-0.18,1.619,1.302
10518725,0,19.5148412,0.0,0.742,3.096,102.7,0.010027,88.71,33.0,2.8,0.1695,1200.0,489.75,7004.0,3.854,-0.06,2.556,1.7
12314973,1,15.4130812,0.0,0.372,6.6358,264.3,0.015072,88.73,16.77,2.59,0.1324,944.0,187.39,6206.0,4.159,0.22,1.573,1.305
5450893,1,4.82051088,0.0,0.922,3.588,40.9,0.00709,77.54,4.27,1.08,0.0563,1328.0,735.25,6046.0,4.158,-0.16,1.396,1.024
8827575,1,15.6112238,0.0,0.468,3.873,113.5,0.009854,89.03,27.6,0.91,0.1169,637.0,38.99,5383.0,4.528,0.0,0.842,0.874
2716801,1,42.5217006,0.0,0.495,5.723,685.6,0.024534,89.44,50.9,2.45,0.2391,510.0,15.97,5911.0,4.519,-0.1,0.914,1.006
7216284,1,6.69958851,0.0,0.0,2.831,253.7,0.01426,90.0,18.35,1.24,0.0671,806.0,99.83,5296.0,4.586,0.07,0.799,0.901
8703887,0,14.170972781,0.0,0.579,3.7316,13496.0,0.111515,88.8,27.54,20.88,0.1402,1288.0,650.07,8347.0,4.231,0.07,1.715,1.826
9899352,0,1.332562831,0.0,1.241,6.24,297.9,0.257706,15.87,1.29,24.29,0.0234,1532.0,1301.29,5718.0,4.549,-0.08,0.863,0.96
6945786,1,2.39161966,0.0,0.299,1.906,189.2,0.012434,88.15,9.29,0.93,0.0306,1031.0,266.01,4935.0,4.589,-0.42,0.685,0.663
5978170,1,5.68879083,0.0,0.39,2.55,241.5,0.014153,88.6,15.97,0.99,0.0536,645.0,40.88,4234.0,4.63,-0.02,0.639,0.636
5440317,1,2.31941571,0.0,0.429,1.591,96.4,0.009078,87.59,10.19,1.24,0.0346,1490.0,1164.84,5624.0,4.256,0.3,1.248,1.023
10545066,1,19.7830259,0.0,0.015,5.4898,373.2,0.017519,89.97,28.01,2.1,0.1409,708.0,59.39,5747.0,4.335,0.0,1.099,0.953
6056992,0,10.431146765,0.0,1.225,3.8853,29376.0,0.461939,85.72,16.42,50.44,0.0936,833.0,114.02,5780.0,4.438,0.0,1.0,1.0
10587105,1,1.980356674,0.0,0.713,2.4743,271.9,0.016185,80.89,4.5,2.1,0.0309,1662.0,1808.41,6078.0,4.29,-0.16,1.189,1.005
10587105,1,12.8344771,0.0,0.956,3.846,281.0,0.019618,83.97,9.1,2.55,0.1075,891.0,149.42,6078.0,4.29,-0.16,1.189,1.005
6948480,0,175.329014,0.0,1.231,6.269,1059.1,0.266206,88.88,63.2,27.03,0.6125,327.0,2.69,6008.0,4.499,-0.2,0.93,0.995
10686814,0,2.61846258,0.0,0.013,3.505,275.3,0.014685,89.87,5.821,1.03,0.032,843.0,119.68,4266.0,4.626,-0.04,0.643,0.638
3234843,1,29.72722,0.0,0.744,3.45,1010.2,0.031506,89.09,47.1,3.02,0.1862,557.0,22.7,5815.0,4.54,-0.12,0.877,0.973
6021275,1,18.01019956,0.0,0.966,3.516,177.7,0.01602,85.52,12.36,1.93,0.1312,758.0,77.99,5931.0,4.322,-0.24,1.101,0.929
3234843,1,10.61368712,0.0,0.024,3.498,559.8,0.021552,89.94,23.68,2.06,0.0937,785.0,89.65,5815.0,4.54,-0.12,0.877,0.973
10554967,0,0.53633519,0.0,0.489,1.0547,444.1,0.019776,82.08,3.55,1.81,0.0127,1974.0,3603.58,5508.0,4.569,0.07,0.84,0.955
5688790,1,8.07394097,0.0,0.928,2.455,1056.0,0.03663,85.44,11.67,1.59,0.0594,420.0,7.33,3675.0,4.869,-0.32,0.398,0.428
1717722,1,4.53702121,0.0,0.706,1.813,504.4,0.022053,87.14,14.16,1.66,0.0486,798.0,95.61,4805.0,4.633,-0.06,0.688,0.769
10908248,1,39.859505,0.0,0.398,7.987,155.5,0.011483,89.36,35.5,1.62,0.2274,597.0,29.97,5675.0,4.209,0.12,1.292,0.984
10616571,0,23.6731242,0.0,0.21,14.3948,23113.0,0.138011,89.14,14.067,17.74,0.1667,676.0,49.42,5769.0,4.338,0.38,1.177,1.1
10878263,1,7.170710381,0.0,0.188,2.9225,863.3,0.026573,89.43,18.93,2.73,0.0699,890.0,148.09,5497.0,4.437,0.02,0.941,0.884
10878263,1,4.699652821,0.0,0.135,2.553,351.4,0.016925,89.45,14.19,1.74,0.0527,1024.0,260.54,5497.0,4.437,0.02,0.941,0.884
10982872,1,4.761705895,0.0,0.384,3.3061,497.1,0.020577,87.89,10.43,2.75,0.0555,1201.0,491.37,5794.0,4.263,0.07,1.225,1.004
10982872,1,2.024143568,0.0,0.513,2.5273,239.4,0.014511,84.56,5.4,1.94,0.0314,1597.0,1535.09,5794.0,4.263,0.07,1.225,1.004
